Model	Date	Time	WxFile	Long	Lat	JdStart	DysToOut	Month	Day	Year	dd	ddbZero	FruWgt	fruNum	Bloomday	BloomYr	DDBSum	ChillHD	PrcpYrSum	TempIncr	OFEgDays	OFLrDays	OFPuDays	OFAdDays	OfPupSum	DamFrSum	PrcntAtkd
OliveGIS	04mar10	14.13.39	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_52.txt	35.9496	32.605	1	730	12	31	Avg	2627.63902439024	2.66341463414634	9947.72926829268	10610.9634146341	106.512195121951	41	172.421951219512	1228.17560975610	1122.02682926829	0	7310.99658536585	36867.2943902439	12816.2234878049	2967.15390243902	2029.74317073171	3604.90804878049	32.1582926829268
OliveGIS	04mar10	14.13.54	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_53.txt	36.0336	32.8685	1	730	12	31	Avg	2618.63902439024	4.97317073170732	9480.8	9973.11463414634	113.756097560976	41	223.458536585366	1428.36829268293	1137.71219512195	0	8448.07	41213.6946341463	14091.5770487805	3136.39585365854	2087.24829268293	3728.05195121951	35.5068292682927
OliveGIS	04mar10	14.14.07	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_54.txt	36.1183	33.1321	1	730	12	31	Avg	2608.63902439024	9.16341463414634	8805.06585365854	9192.43414634146	122.707317073171	41	292.880487804878	1598.11463414634	1280.14634146341	0	9565.79390243903	45249.1251219512	15963.4709024390	3806.84804878049	2100.25365853659	3725.64975609756	39.5682926829268
OliveGIS	04mar10	14.14.20	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_55.txt	36.2037	33.3958	1	730	12	31	Avg	2601.11463414634	16.3609756097561	8019.72926829268	8342.07073170732	129.951219512195	41	371.858536585366	1671.51951219512	1296.80975609756	0	10859.4282926829	53561.956097561	22856.1160487805	5269.58951219512	2151.09439024390	3555.02926829268	46.5104878048780
OliveGIS	04mar10	14.14.30	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_56.txt	36.2897	33.6598	1	730	12	31	Avg	2507.09268292683	33.909756097561	6803.88048780488	6890.4756097561	136.609756097561	41	563.039024390244	1911.87804878049	1448.37073170732	0	12406.6012195122	80986.8348780488	69511.401195122	8635.3068292683	2454.69707317073	2961.38975609756	58.0346341463415
OliveGIS	04mar10	14.14.39	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_57.txt	36.3764	33.9239	1	730	12	31	Avg	2327.04146341463	60.7658536585366	1859.95365853659	1860.50975609756	143.470588235294	34	714.707317073171	1691.39756097561	930.30243902439	0	3053.86414634146	20275.7065853659	20085.2716097561	2764.46414634146	573.566829268293	595.290243902439	57.8014634146341
OliveGIS	04mar10	14.14.46	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_58.txt	36.4639	34.1881	1	730	12	31	Avg	2357.72682926829	49.0024390243902	4290.53170731707	4289.19024390244	141.243902439024	41	640.846341463415	2129.33414634146	2011.97560975610	0	7675.78780487805	53682.1036585366	47262.7211219512	7224.33975609756	1444.28317073171	1533.61878048780	61.7541463414634
OliveGIS	04mar10	14.14.54	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_59.txt	36.552	34.4525	1	730	12	31	Avg	2601.95853658537	22.0365853658537	7279.32926829268	7380.92195121951	129.365853658537	41	362.041463414634	1886.10487804878	1335.94146341463	0	11680.9273170732	58870.6817073171	25508.3102926829	6782.61634146341	2216.81682926829	3313.04292682927	58.6509756097561
OliveGIS	04mar10	14.15.03	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_60.txt	36.6408	34.717	1	730	12	31	Avg	2614.5	10.9073170731707	8820.64390243902	9109.10731707317	119.121951219512	41	257.253658536585	1598.78048780488	922.209756097561	0	9807.93487804878	46661.4775609756	16415.0463902439	4062.03902439024	2215.31243902439	3807.29170731707	44.5136585365854
OliveGIS	04mar10	14.15.15	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_61.txt	36.7304	34.9817	1	730	12	31	Avg	2617.76097560976	9.50243902439024	9018.50487804878	9319.48292682927	117.097560975610	41	227.082926829268	1598.21463414634	1161.03414634146	0	9698.08	47128.5012195122	16617.4391951220	3858.19536585366	2344.87951219512	3963.06902439024	43.3007317073171
OliveGIS	04mar10	14.15.27	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_62.txt	36.8206	35.2465	1	730	12	31	Avg	2616.35853658537	8.29756097560976	9180.43658536585	9542.66829268293	116.536585365854	41	217.175609756098	1538.64146341463	1062.35609756098	0	9570.50829268293	47528.272195122	16807.8214146341	3937.98829268293	2464.55878048781	4083.05024390244	42.1419512195122
OliveGIS	04mar10	14.15.40	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_63.txt	36.9116	35.5114	1	730	12	31	Avg	2616.25365853659	8.39512195121951	9055.69024390244	9511.74146341463	117.170731707317	41	219.334146341463	1474.12682926829	1057.12926829268	0	8727.73268292683	44085.203902439	15562.5174878049	3647.26390243902	2343.81658536585	3910.41951219512	40.5517073170732
OliveGIS	04mar10	14.15.53	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_64.txt	37.0034	35.7764	1	730	12	31	Avg	2612.6	9.04878048780488	8921.26341463415	9457.03170731707	118.121951219512	41	229.309756097561	1455.04146341463	1170.35853658537	0	8224.24926829268	41803.333902439	14786.2834146341	3593.78731707317	2247.67414634146	3773.77512195122	40.030243902439
OliveGIS	04mar10	14.16.06	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_65.txt	37.0959	36.0416	1	730	12	31	Avg	2607.30243902439	10.3756097560976	8669.47804878049	9353.47804878049	123.121951219512	41	257.014634146341	1505.25853658537	1475.09268292683	0	7450.37268292683	37953.8507317073	13472.4188292683	3319.81853658537	2054.52243902439	3479.21487804878	38.5021951219512
OliveGIS	04mar10	14.16.18	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_66.txt	37.1891	36.3069	1	730	12	31	Avg	2602.25121951219	11.7390243902439	8209.47073170732	8897.96585365854	127.951219512195	41	286.087804878049	1621.43902439024	1779.20731707317	0	7936.67731707317	39515.5051219512	14309.9157560976	3630.66634146341	2060.96024390244	3464.45	41.3646341463415
OliveGIS	04mar10	14.16.30	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_67.txt	37.2832	36.5722	1	730	12	31	Avg	2602.55121951220	15.2926829268293	8043.07073170732	8626.84634146342	128.780487804878	41	318.3	1634.49512195122	1960.38292682927	0	8986.07292682927	44088.0746341463	16081.4302926829	4392.2443902439	2146.43780487805	3568.19658536585	45.51
OliveGIS	04mar10	14.16.42	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_68.txt	37.378	36.8377	1	730	12	31	Avg	2598.29756097561	22.5463414634146	7175.47317073171	7745.27804878049	133.878048780488	41	378.546341463415	1669.46585365854	2276.86829268293	0	8638.15829268293	42533.1492682927	16453.9623658537	4692.08146341463	1941.03634146341	3164.58853658537	51.6926829268293
OliveGIS	04mar10	14.16.52	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_69.txt	37.4736	37.1032	1	730	12	31	Avg	2582.82195121951	33.4048780487805	6296.71463414634	6715.10731707317	137.463414634146	41	464.563414634146	1753.56829268293	2732.19024390244	0	9503.51024390244	49347.8280487805	27239.3267804878	6502.72780487805	1958.49756097561	2872.22097560976	59.96
OliveGIS	04mar10	14.17.01	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_70.txt	37.57	37.3688	1	730	12	31	Avg	2546.11951219512	43.8024390243902	5159.44390243902	5613.28536585366	145.975609756098	41	555.390243902439	1841.31707317073	3195.28536585366	0	8664.03463414634	48506.5787804878	32527.469097561	6237.51195121951	1711.60975609756	2410.93121951220	63.5307317073171
OliveGIS	04mar10	14.17.10	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_71.txt	37.6672	37.6345	1	730	12	31	Avg	2456.4243902439	83.3073170731707	1012.46097560976	1058.28536585366	147.818181818182	33	768.590243902439	1473.31219512195	2874.19024390244	0	1782.85487804878	11089.1563414634	8334.2238292683	1271.85463414634	329.288292682927	406.201463414634	62.9314634146341
OliveGIS	04mar10	14.17.28	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_72.txt	37.7652	37.9003	1	730	12	31	Avg	2067.76341463415	170.948780487805	0	0	0	0	1078.08536585366	0	18.0634146341463	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.30	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_73.txt	37.8641	38.1661	1	730	12	31	Avg	1766.61463414634	244.963414634146	0	0	0	0	1292.75365853659	0	12.6097560975610	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.31	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_74.txt	37.9638	38.432	1	730	12	31	Avg	1846.27073170732	248.551219512195	0	0	0	0	1274.71463414634	0	9.16829268292683	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.32	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_75.txt	38.0643	38.6979	1	730	12	31	Avg	1874.95365853659	248.660975609756	0	0	0	0	1273.09756097561	0	10.4195121951220	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.34	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_76.txt	38.1657	38.9639	1	730	12	31	Avg	1690.95853658537	312.207317073171	0	0	0	0	1413.88536585366	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.36	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_77.txt	38.268	39.2299	1	730	12	31	Avg	1525.06341463415	369.382926829268	0	0	0	0	1550.6	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.37	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_78.txt	38.3711	39.496	1	730	12	31	Avg	1399.12926829268	414.090243902439	0	0	0	0	1655.35121951220	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.38	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_79.txt	38.4752	39.7621	1	730	12	31	Avg	1269.20975609756	455.548780487805	0	0	0	0	1749.78292682927	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.40	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_80.txt	38.5801	40.0281	1	730	12	31	Avg	1125.3	485.936585365854	0	0	0	0	1830.26829268293	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.42	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_81.txt	38.686	40.2942	1	730	12	31	Avg	967.3	475.8	0	0	0	0	1855.94390243902	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.43	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_82.txt	38.7928	40.5603	1	730	12	31	Avg	955.726829268293	334.121951219512	0	0	0	0	1547.9	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.45	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_83.txt	38.9005	40.8264	1	730	12	31	Avg	1232.69756097561	116.351219512195	0	0	180	1	898.341463414634	0	151.948780487805	0	0	0	0	0	0.0331707317073171	0.0117073170731707	0
OliveGIS	04mar10	14.17.46	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_93.txt	40.0321	43.4857	1	730	12	31	Avg	1754.08780487805	64.2682926829268	1627.53170731707	2093.63658536585	159.414634146341	41	750.919512195122	3210.00731707317	7706.7487804878	0	7346.47902439024	53267.2373170732	41805.7695609756	8291.67390243902	852.804146341463	847.219268292683	64.2375609756098
OliveGIS	04mar10	14.17.52	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_94.txt	40.151	43.7513	1	730	12	31	Avg	1204.93414634146	283.453658536585	0	0	0	0	1405.66829268293	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.54	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_95.txt	40.271	44.0169	1	730	12	31	Avg	1061.9	282.880487804878	0	0	0	0	1423.07073170732	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.55	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_96.txt	40.3921	44.2823	1	730	12	31	Avg	1377.19512195122	168.007317073171	0	0	0	0	1077.69756097561	0	11.2097560975610	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.17.57	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_97.txt	40.5143	44.5476	1	730	12	31	Avg	1709.70975609756	124.639024390244	2.15365853658537	2.39268292682927	158.2	5	903.241463414634	258.495121951220	391.7	0	10.0392682926829	59.8734146341463	51.630512195122	19.7	1.94048780487805	1.84804878048780	9.38853658536585
OliveGIS	04mar10	14.17.59	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_98.txt	40.6377	44.8128	1	730	12	31	Avg	1864.45365853659	100.778048780488	62.890243902439	69.4560975609756	154	13	850.4	871.212195121951	1242.63658536585	0	231.196341463415	1558.23439024390	1469.28553658537	298.216341463415	41.9204878048781	41.099756097561	23.0060975609756
OliveGIS	04mar10	14.18.03	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_143_99.txt	40.7622	45.0779	1	730	12	31	Avg	1927.09024390244	103.597560975610	45.6243902439024	49.9121951219512	152.846153846154	13	866.531707317073	814.236585365854	1184.09268292683	0	170.651219512195	1101.24707317073	1180.84712195122	227.652195121951	34.7234146341463	31.7234146341463	23.9473170731707
OliveGIS	04mar10	14.18.07	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_100.txt	41.2642	45.2535	1	730	12	31	Avg	1855.71219512195	127.821951219512	15.2902439024390	17.0682926829268	154.8	5	935.465853658537	217.795121951219	386.239024390244	0	58.8570731707317	360.731951219512	347.467585365854	61.4773170731707	12.4739024390244	12.2885365853659	9.29243902439024
OliveGIS	04mar10	14.18.09	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_43.txt	35.5242	30.175	1	730	12	31	Avg	2635.74390243902	4.99756097560976	10296.0853658537	10777.6585365854	103.170731707317	41	210.678048780488	1138.55121951220	343.253658536585	0	8451.3856097561	41768.0792682927	14273.2339512195	3154.16414634146	2197.16292682927	3936.69048780488	34.6409756097561
OliveGIS	04mar10	14.18.21	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_44.txt	35.6037	30.4362	1	730	12	31	Avg	2635.86585365854	3.50975609756098	9889.3024390244	10332.7780487805	104.341463414634	41	203.470731707317	1291.79268292683	597.660975609756	0	8976.73975609756	43553.8931707317	14821.4771463415	3289.95121951220	2209.15439024390	3940.29829268293	36.2741463414634
OliveGIS	04mar10	14.18.35	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_45.txt	35.6838	30.6978	1	730	12	31	Avg	2641.92195121951	2.67804878048781	10066.4195121951	10676.4317073171	100.609756097561	41	180.963414634146	1157.72195121951	576.29512195122	0	7827.69024390244	38709.9036585366	13326.7779024390	2970.45609756098	2064.38317073171	3698.12390243902	32.8065853658537
OliveGIS	04mar10	14.18.50	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_46.txt	35.7645	30.9595	1	730	12	31	Avg	2644.78780487805	1.70731707317073	10224.0463414634	10992.0902439024	98.829268292683	41	152.014634146341	1016.95609756098	977.129268292683	0	6677.86365853659	34384.5629268293	12248.3705853659	2860.49658536585	1976.90756097561	3463.79902439024	29.6643902439024
OliveGIS	04mar10	14.19.10	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_47.txt	35.8458	31.2214	1	730	12	31	Avg	2641.38048780488	2.16097560975610	10146.8878048780	10883.7512195122	99.7560975609756	41	158.331707317073	1057.04390243902	893.178048780488	0	7032.43341463415	35632.5997560976	12550.8429512195	2911.2	2005.61414634146	3549.32	30.8034146341463
OliveGIS	04mar10	14.19.27	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_50.txt	36.0935	32.0084	1	730	12	31	Avg	2624.40487804878	3.87073170731707	9727.80975609756	10278.8463414634	108.463414634146	41	207.824390243902	1263.06585365854	809.265853658537	0	7813.46658536585	38743.103902439	13378.5924390244	3040.2956097561	2062.04365853659	3644.16414634146	33.5970731707317
OliveGIS	04mar10	14.19.41	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_51.txt	36.1773	32.2711	1	730	12	31	Avg	2622.35853658537	4.21463414634146	9620.54390243903	10166.4682926829	109.634146341463	41	217.648780487805	1295.91951219512	719.456097560976	0	7877.90414634146	38802.7770731707	13346.8646341463	3019.11	2042.33707317073	3631.45878048780	33.85
OliveGIS	04mar10	14.19.54	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_52.txt	36.2619	32.534	1	730	12	31	Avg	2615.93170731707	6.14390243902439	9452.01219512195	9880.1268292683	113.390243902439	41	243.173170731707	1430.57560975610	956.2	0	8735.69487804878	42292.7158536585	14576.6693658537	3287.68853658537	2111.20512195122	3740.65219512195	35.9931707317073
OliveGIS	04mar10	14.20.06	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_53.txt	36.347	32.7971	1	730	12	31	Avg	2615.34878048781	8.0609756097561	9342.56829268293	9680.40731707317	116.073170731707	41	263.080487804878	1510.1	942.514634146341	0	9280.5787804878	44026.3107317073	15266.5253414634	3553.93048780488	2112.69439024390	3773.5143902439	37.3014634146341
OliveGIS	04mar10	14.20.18	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_54.txt	36.4329	33.0603	1	730	12	31	Avg	2613.90731707317	8.64634146341463	9029.04390243903	9406.63414634146	117.536585365854	41	271.546341463415	1511.54146341463	850.626829268293	0	8996.5143902439	43201.2663414634	15134.3697560976	3458.62975609756	2111.29731707317	3711.04195121951	38.2912195121951
OliveGIS	04mar10	14.20.32	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_55.txt	36.5194	33.3238	1	730	12	31	Avg	2611.80731707317	10.9365853658537	8478.0756097561	8989.50487804878	119.390243902439	41	295.434146341463	1420.22195121951	715.726829268293	0	8019.09585365854	39210.1353658537	13779.0486097561	3216.36414634146	1979.94634146341	3431.12487804878	38.8095121951220
OliveGIS	04mar10	14.20.44	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_56.txt	36.6066	33.5873	1	730	12	31	Avg	2605	16.8243902439024	8095.18780487805	8574.51463414634	125.609756097561	41	352.575609756098	1477.53658536585	843.541463414634	0	8537.17146341463	40785.6678048780	14662.2260731707	3620.05146341463	1902.89560975610	3317.12219512195	45.1782926829268
OliveGIS	04mar10	14.20.55	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_57.txt	36.6945	33.8511	1	730	12	31	Avg	2594.61219512195	30.0268292682927	6870.92195121951	7138.36097560976	131.707317073171	41	445.885365853659	1622.68536585366	668.721951219512	0	8774.17804878049	41930.3395121951	16031.2938536585	4003.64926829268	1700.24292682927	2877.94365853659	56.6551219512195
OliveGIS	04mar10	14.21.05	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_58.txt	36.7831	34.115	1	730	12	31	Avg	2600.17073170732	18.7390243902439	8075.20731707317	8446.4756097561	130.170731707317	41	375.556097560976	1548.87317073171	1280.64878048780	0	13843.6560975610	68226.6407317073	30162.3045365854	10512.7053658537	2877.08682926829	4248.22707317073	54.2309756097561
OliveGIS	04mar10	14.21.15	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_59.txt	36.8724	34.379	1	730	12	31	Avg	2607.97073170732	20.4975609756098	7877.09512195122	8202.2243902439	126.292682926829	41	345.90243902439	1615.53902439024	1033.59024390244	0	8607.98707317073	40874.5685365854	14684.5290487805	3871.84634146341	1857.31	3216.94219512195	50.1868292682927
OliveGIS	04mar10	14.21.26	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_60.txt	36.9624	34.6432	1	730	12	31	Avg	2613.55121951220	12.7829268292683	8654.58292682927	9018.56341463415	120.121951219512	41	280.756097560976	1562.65365853659	838.524390243902	0	8802.55170731707	42327.6468292683	14905.7558292683	3646.94219512195	2061.69146341463	3579.75341463415	43.6339024390244
OliveGIS	04mar10	14.21.38	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_61.txt	37.0531	34.9075	1	730	12	31	Avg	2612.79512195122	10.1951219512195	8805.9	9150.78536585366	117.902439024390	41	250.304878048780	1568.87073170732	938.151219512195	0	8986.79	43703.9268292683	15389.6153658537	3657.21097560976	2190.39170731707	3743.78634146341	42.2612195121951
OliveGIS	04mar10	14.21.51	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_62.txt	37.1446	35.1719	1	730	12	31	Avg	2614.79756097561	9.33170731707317	9052.23414634146	9452.51707317073	116.317073170732	41	228.846341463415	1501.42195121951	995.914634146341	0	8793.72731707317	43818.3502439024	15371.5794390244	3575.63853658537	2279.10975609756	3839.79390243902	40.8095121951220
OliveGIS	04mar10	14.22.03	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_63.txt	37.2368	35.4365	1	730	12	31	Avg	2616.12682926829	8.87317073170732	8980.96341463415	9507.56585365854	114.878048780488	41	217.892682926829	1387.72439024390	1003.00487804878	0	7843.55	39913.2995121951	14023.3736585366	3314.40512195122	2167.29926829268	3685.12463414634	38.4036585365854
OliveGIS	04mar10	14.22.16	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_64.txt	37.3298	35.7012	1	730	12	31	Avg	2614.04146341463	8.88048780487805	8890.08048780488	9519.6975609756	115.439024390244	41	222.539024390244	1336.24390243902	1047.25853658537	0	7074.47463414634	36654.0963414634	12974.7146585366	3142.59853658537	2050.10219512195	3487.28024390244	36.6543902439024
OliveGIS	04mar10	14.22.30	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_65.txt	37.4235	35.966	1	730	12	31	Avg	2610.18292682927	9.58780487804878	8750.10975609756	9442.89024390244	118.195121951220	41	240.414634146341	1363.92682926829	1225.07317073171	0	6958.5512195122	35844.25	12727.7052926829	3105.62146341463	1995.44658536585	3402.71536585366	36.5607317073171
OliveGIS	04mar10	14.22.43	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_66.txt	37.518	36.2309	1	730	12	31	Avg	2605.14390243902	11.2975609756098	8406.52195121951	9120.53414634146	122.146341463415	41	268.170731707317	1431.43658536585	1474.10243902439	0	7060.48487804878	36018.1787804878	12743.4824878049	3220.38219512195	1950.37951219512	3305.28878048781	39.0487804878049
OliveGIS	04mar10	14.22.55	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_67.txt	37.6133	36.4959	1	730	12	31	Avg	2600.18536585366	14.3926829268293	8000.9268292683	8708.7756097561	125.707317073171	41	305.458536585366	1490.59268292683	1703.40731707317	0	7430.18390243902	36965.2682926829	13331.3825121951	3552.33536585366	1938.08414634146	3268.39048780488	41.8465853658537
OliveGIS	04mar10	14.23.07	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_68.txt	37.7093	36.7609	1	730	12	31	Avg	2602.03414634146	18.1317073170732	7472.10487804878	8415.04146341463	129.219512195122	41	339.890243902439	1447.08536585366	1989.98292682927	0	5536.3812195122	27954.583902439	10169.3525121951	2580.58756097561	1516.12268292683	2611.25902439024	40.0912195121951
OliveGIS	04mar10	14.23.19	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_69.txt	37.8062	37.0261	1	730	12	31	Avg	2597.96585365854	24.0878048780488	6985.63658536585	7802.90243902439	132.146341463415	41	380.426829268293	1508.59268292683	2251.98048780488	0	5858.91682926829	28695.4397560976	10627.3840975610	2910.20829268293	1454.85658536585	2518.5043902439	47.730243902439
OliveGIS	04mar10	14.23.29	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_70.txt	37.9039	37.2914	1	730	12	31	Avg	2598.63658536585	29.3195121951220	6460.38780487805	7277.50975609756	134.682926829268	41	410.712195121951	1539.92926829268	2722.17317073171	0	5923.83731707317	28780.2117073171	10836.1436585366	3120.63	1395.32756097561	2395.55512195122	51.0451219512195
OliveGIS	04mar10	14.23.39	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_71.txt	38.0023	37.5567	1	730	12	31	Avg	2592.10243902439	42.7585365853659	5670.7243902439	6336.78292682927	139.317073170732	41	486.468292682927	1516.34390243902	3157.79268292683	0	5269.12	26210.4824390244	10448.9751707317	3015.94731707317	1204.83341463415	2049.24609756098	59.8239024390244
OliveGIS	04mar10	14.23.49	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_72.txt	38.1016	37.8221	1	730	12	31	Avg	2367.37317073171	101.346341463415	22.1658536585366	24.0804878048781	156.4	5	873.209756097561	217.024390243902	367.275609756098	0	91.5826829268293	521.564634146341	469.224170731707	92.8882926829268	20.4817073170732	18.4997560975610	9.66365853658537
OliveGIS	04mar10	14.23.51	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_73.txt	38.2018	38.0875	1	730	12	31	Avg	1974.77560975610	183.846341463415	0	0	0	0	1127.99512195122	0	14.1707317073171	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.23.53	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_74.txt	38.3028	38.353	1	730	12	31	Avg	1946.40975609756	194.248780487805	0	0	0	0	1165.62682926829	0	9.71951219512195	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.23.54	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_75.txt	38.4046	38.6186	1	730	12	31	Avg	2093.86341463415	198.163414634146	0	0	0	0	1127.13658536585	0	10.2487804878049	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.23.56	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_76.txt	38.5074	38.8842	1	730	12	31	Avg	1971.48536585366	233.321951219512	0	0	0	0	1221.01951219512	0	11.3097560975610	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.23.58	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_77.txt	38.611	39.1498	1	730	12	31	Avg	1720.02439024390	313.246341463415	0	0	0	0	1413.54634146341	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.24.00	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_78.txt	38.7155	39.4155	1	730	12	31	Avg	1449.64634146341	411.8	0	0	0	0	1639.6	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.24.01	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_79.txt	38.8209	39.6812	1	730	12	31	Avg	1264.63658536585	490.060975609756	0	0	0	0	1806.44146341463	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.24.03	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_80.txt	38.9272	39.9469	1	730	12	31	Avg	1101.37804878049	507.465853658537	0	0	0	0	1860.45853658537	0	0	0	0	0	0	0	0	0	0
OliveGIS	04mar10	14.24.04	D:/protheus_full_unzipped/ERA40_1958-2000_MedOlive\grid_144_81.txt	39.0344	40.2126	1	730	12	31	Avg	1025.50731707317	530.39512195122	0	0	0	0	1926.07560975610	0	0	0	0	0	0	0	0	0	0
